0,0,0,0,0,0,0,0,0,0,0,0,0,0.022727,0,0,0,0,0,0,0,0,0,0,0.045455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11364,0,0,0,0.022727,0,0,0,0,0,0,0,0,0,0,0,0.045455,0,0,0,0,0,0,0,0.022727,0,0,0.045455,0,0,0,0,0,0,0,0.068182,0,0,0,0,0,0,0,0.090909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.045455,0,0,0,0,0,0,0,0,0,0,0,0,0.045455,0.022727,0,0,0,0,0,0,0,0.068182,0,0,0,0,0,0,0.022727,0,0,0,0.022727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.022727,0,0,0,0,0,0,0,0.045455,0.068182,0,0.022727,0,0,0.022727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.068182,0,0,0,0,0,0.022727,0,0,0,0,0.022727,0,0
0,0,0,0,0.0057803,0,0.023121,0,0,0.0057803,0.0057803,0,0,0,0,0,0,0,0,0,0,0.0057803,0,0,0,0,0,0,0,0.0057803,0,0,0,0.063584,0,0,0.028902,0,0,0.0057803,0.023121,0.011561,0,0,0,0,0,0.0057803,0,0,0.023121,0.046243,0,0.0057803,0,0,0.011561,0,0,0.040462,0,0.028902,0.023121,0,0,0,0,0,0,0.011561,0.023121,0.028902,0,0,0,0,0,0.052023,0,0,0,0,0,0.0057803,0.011561,0,0,0,0,0,0,0.0057803,0,0,0,0.023121,0,0,0.0057803,0,0,0,0,0,0.011561,0,0.0057803,0.0057803,0,0,0,0,0,0,0,0,0.0057803,0.0057803,0.040462,0.023121,0.0057803,0,0,0,0,0,0.011561,0,0,0,0,0,0,0.0057803,0,0,0,0.052023,0,0,0,0.034682,0,0,0,0,0,0,0,0,0,0,0.023121,0.0057803,0,0,0,0,0,0,0,0,0.0057803,0,0,0.0057803,0,0,0,0,0,0,0,0,0,0,0.017341,0,0,0,0,0.0057803,0.086705,0.017341,0,0,0,0,0,0,0,0.011561,0,0.052023,0,0,0,0.023121,0,0
0,0,0,0.029412,0,0,0,0.029412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.058824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.029412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.058824,0,0,0,0,0,0.029412,0,0,0,0,0.058824,0,0,0.088235,0,0,0,0,0,0,0,0,0,0.088235,0.029412,0.029412,0,0,0,0,0,0,0,0,0,0,0,0.058824,0,0.029412,0,0,0,0,0,0,0.029412,0,0,0,0,0,0,0,0,0.029412,0,0,0,0,0,0,0,0.029412,0,0,0,0,0,0,0,0,0.029412,0,0,0,0.029412,0.058824,0.029412,0,0,0,0,0,0.029412,0,0,0,0,0,0,0,0,0.029412,0,0,0.029412,0,0,0,0.029412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.029412
0,0,0,0,0,0,0.028571,0,0,0,0.028571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.085714,0.11429,0,0.028571,0,0,0,0,0,0,0,0,0,0.028571,0,0,0,0.028571,0,0,0,0.028571,0,0.028571,0,0,0,0,0,0.057143,0,0,0,0.028571,0,0,0,0,0,0,0,0.057143,0,0,0,0,0,0,0,0,0,0.057143,0,0,0.028571,0,0,0,0,0,0,0,0.057143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.057143,0.028571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.057143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.057143,0,0,0,0,0,0,0,0,0.028571,0,0,0,0.057143,0,0.028571,0,0
0,0,0,0.053571,0,0.017857,0,0,0,0.017857,0.017857,0,0,0,0,0,0,0.035714,0,0,0.017857,0,0,0,0.017857,0,0,0,0,0,0,0,0.035714,0,0,0.017857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.017857,0.035714,0,0,0,0,0,0,0,0,0.071429,0,0,0,0,0,0.017857,0,0,0.017857,0,0,0,0,0,0,0,0,0.017857,0,0,0,0.017857,0,0,0.017857,0.017857,0,0,0.017857,0,0,0.017857,0.035714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.053571,0,0,0,0,0,0.017857,0,0.035714,0,0.035714,0,0.017857,0,0,0,0.017857,0,0.035714,0,0,0.017857,0,0,0.017857,0.035714,0,0,0,0,0,0.017857,0.017857,0,0,0,0.017857,0,0.017857,0,0,0,0,0,0,0,0.017857,0,0,0,0.017857,0,0,0,0,0.035714,0,0,0,0,0,0,0.017857,0,0,0,0.017857,0,0,0,0,0,0,0,0,0
0,0,0,0.026316,0,0,0,0.039474,0,0,0.065789,0,0,0.013158,0.013158,0,0,0,0,0,0.013158,0,0,0.026316,0.013158,0,0,0,0,0,0,0,0.026316,0,0,0,0,0.026316,0,0.039474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.013158,0,0,0.013158,0,0,0,0,0.013158,0,0.013158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.013158,0,0,0,0,0.013158,0.013158,0,0,0.026316,0,0,0,0,0,0,0,0,0,0,0,0,0.026316,0,0,0.026316,0,0,0.013158,0,0,0,0,0.052632,0,0,0,0.013158,0,0,0,0.013158,0,0,0.013158,0,0,0,0,0,0,0,0,0,0,0.013158,0,0,0.013158,0,0.026316,0,0.013158,0,0.078947,0,0,0,0,0.026316,0,0,0,0.026316,0.052632,0,0.013158,0,0,0,0,0,0,0.026316,0,0.026316,0,0,0.065789,0,0,0.013158,0,0,0.013158,0,0,0,0,0,0,0.013158,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02439,0.02439,0,0,0.02439,0,0,0,0,0.02439,0,0,0,0,0,0,0,0,0,0,0,0.02439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02439,0,0,0.02439,0,0.02439,0.02439,0,0,0,0,0,0.02439,0,0,0,0.02439,0.02439,0.02439,0,0,0,0,0,0,0,0,0,0,0.02439,0,0,0.02439,0,0,0,0,0,0.04878,0.02439,0,0,0.02439,0,0,0,0.02439,0.02439,0,0,0,0,0,0,0,0,0,0,0,0.02439,0,0.02439,0,0,0,0,0.04878,0,0,0.04878,0,0,0,0.02439,0,0,0,0.073171,0,0,0.02439,0,0.073171,0,0,0,0,0,0.02439,0,0,0,0,0,0.04878,0,0.02439,0,0,0,0,0,0,0,0,0,0,0.02439,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0.041667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.020833,0,0,0,0,0,0,0,0,0,0,0,0.020833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.020833,0,0,0,0,0,0,0,0,0,0.125,0,0,0,0.020833,0,0.020833,0,0,0,0,0,0.041667,0,0,0,0,0,0,0,0,0,0.041667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.020833,0,0,0,0,0,0,0,0,0,0,0,0,0.020833,0,0,0,0,0,0.020833,0,0,0,0,0,0,0,0,0,0,0,0.0625,0,0,0,0.041667,0,0,0,0.020833,0,0.020833,0,0,0,0,0,0,0,0,0,0,0,0,0.020833,0,0.0625,0,0.020833,0,0,0,0.041667,0,0,0,0,0,0.14583,0,0,0.125,0,0,0,0.020833,0,0,0,0,0
0,0,0,0,0.011299,0,0.016949,0,0,0,0,0,0,0,0.016949,0,0,0.0056497,0,0,0,0,0,0,0,0,0,0,0,0.0056497,0,0.0056497,0,0.056497,0,0,0.028249,0,0,0,0,0.011299,0,0,0.0056497,0,0.0056497,0.0056497,0,0,0.028249,0.050847,0,0.022599,0,0,0,0,0,0.079096,0,0.033898,0.045198,0.0056497,0,0.0056497,0,0,0,0.0056497,0.016949,0.033898,0,0.0056497,0,0,0,0.062147,0,0,0,0.0056497,0,0,0.011299,0,0.0056497,0,0,0,0,0,0,0,0,0.011299,0.0056497,0,0,0,0,0,0,0,0.0056497,0,0,0.0056497,0,0,0,0,0,0,0,0,0,0.0056497,0.016949,0.0056497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.050847,0,0,0,0.045198,0,0,0,0,0,0,0,0,0,0,0.050847,0.011299,0,0,0,0,0,0,0,0,0,0,0.0056497,0.0056497,0,0,0,0,0,0,0.011299,0,0,0,0.016949,0.022599,0,0,0,0,0.016949,0.028249,0.0056497,0.016949,0,0,0,0,0,0.0056497,0,0.016949,0,0.011299,0,0.028249,0,0
0,0,0,0,0,0,0.011628,0,0.023256,0,0.011628,0,0,0,0,0.017442,0,0,0,0,0,0,0.052326,0,0,0.005814,0.011628,0,0.081395,0,0,0,0,0,0.023256,0,0,0,0,0,0,0,0.034884,0,0,0,0,0.02907,0,0,0.005814,0,0.05814,0.02907,0.034884,0,0,0,0,0.005814,0,0.011628,0.005814,0,0,0,0,0,0,0.12209,0,0.063953,0,0,0,0.02907,0,0,0,0,0.02907,0,0.011628,0.040698,0,0.005814,0,0,0,0,0,0,0,0,0,0.017442,0,0,0,0,0.005814,0,0,0,0,0,0,0,0.017442,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.017442,0,0,0,0,0,0,0,0,0.023256,0,0,0,0.046512,0,0,0,0,0,0.023256,0,0,0,0,0,0.005814,0.005814,0,0.017442,0.017442,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.023256,0,0,0,0,0,0,0.011628,0,0,0,0,0.011628,0,0,0,0,0,0,0,0,0,0,0
